frame_index,timestamp_ms,knee_angle_left,knee_angle_right,trunk_lean_angle,elbow_angle_left,elbow_angle_right,foot_strike_offset_left,foot_strike_offset_right,hip_height,knee_symmetry_diff,step_length,knee_rom_proxy
64,2133.3333333333335,96.231667583955,150.7342298967538,7.587479649207796,76.63273353450353,,0.06976437568664551,-0.17462465167045593,0.5296204090118408,54.50256231279879,0.2650249005700396,0.30279201284888213
66,2200.0,87.84264850657935,164.6626203106293,11.622039018778016,73.46822526767251,,0.015669584274291992,0.03789806365966797,0.5255821347236633,76.81997180404996,0.06876092699532203,0.42677762113361084
68,2266.6666666666665,151.89242206723947,155.75315588803346,11.176473601071695,76.38869869942855,,0.31065964698791504,-0.19035065174102783,0.5014307796955109,3.860733820793996,0.46587687786583437,0.02144852122663331
70,2333.3333333333335,125.36767732078555,140.8815735283912,10.542600388148935,75.77741466448067,,0.3556423783302307,-0.1922694742679596,0.49068737030029297,15.51389620760564,0.5075325894537122,0.08618831226447578
72,2400.0,103.52751719516445,143.80503927209017,8.718450470584957,83.78095337011867,,0.2912217378616333,-0.10427325963973999,0.5174493491649628,40.27752207692572,0.3877262570603812,0.22376401153847622
74,2466.666666666667,69.07756883197494,131.90640837114134,12.972746488551419,75.57846823526634,,0.1810663342475891,-0.13412141799926758,0.5267365872859955,62.828839539166395,0.341496025446978,0.3490491085509244
76,2533.333333333333,67.13016186295684,148.06706959846716,12.749123003346662,63.85776812810528,,0.028557121753692627,0.10504835844039917,0.5213114321231842,80.93690773551032,0.11602066774870379,0.4496494874195018
78,2600.0,105.07470821604288,161.32272407136017,11.159676354507233,63.372945703914404,,-0.11310833692550659,0.2585638761520386,0.49533604085445404,56.24801585531729,0.380995561326622,0.312488976973985
80,2666.6666666666665,140.78011927498164,149.75484114562641,9.89878957219204,57.817928354880785,,-0.2018766701221466,0.33423227071762085,0.4838709235191345,8.974721870644771,0.5295279857989025,0.049859565948026506
82,2733.3333333333335,130.73589140121535,133.76668167344437,8.89092563076813,56.68528760098194,,-0.17821037769317627,0.34032386541366577,0.4867546707391739,3.0307902722290123,0.533898527374314,0.016837723734605625
84,2800.0,131.24940215595547,115.20122672009941,8.791038266025092,54.339384418856326,,-0.2233574390411377,0.29012852907180786,0.5058733522891998,16.048175435856052,0.5377799017163847,0.08915653019920029
86,2866.6666666666665,63.89741618120168,145.24594486793333,9.030952808910236,64.99144479787475,,0.12615638971328735,-0.036101460456848145,0.5313822627067566,81.34852868673165,0.21780115052960763,0.45193627048184254
88,2933.333333333333,104.67561101474308,126.38115974857372,11.78346848277372,74.04214198640801,,0.12356412410736084,-0.05702012777328491,0.5256319344043732,21.70554873383064,0.18361992013271358,0.12058638185461466
90,3000.0,156.43644549376322,130.28648158934226,13.744369704844912,70.39333973679273,,0.27418947219848633,-0.10503804683685303,0.5185370445251465,26.149963904420957,0.3552798310350818,0.14527757724678309
92,3066.6666666666665,150.42432517095634,139.20490889956403,13.821488286450082,75.39571202597081,,0.345711886882782,-0.1998167634010315,0.5125354826450348,11.219416271392305,0.5225112956636053,0.06233009039662392
94,3133.3333333333335,118.56203573894535,138.2126639349177,10.893263778842075,79.43060741082272,,0.3420994281768799,-0.14218544960021973,0.5091522634029388,19.65062819597236,0.4890072563768115,0.10917015664429089
96,3200.0,86.47689799226715,137.93140122252169,13.374389511096592,80.77883415506106,,0.2643488049507141,-0.06617867946624756,0.5184289515018463,51.45450323025453,0.3564031935357422,0.28585835127919185
98,3266.6666666666665,61.63695698866996,112.50374647113347,12.788653099575702,68.8741869811637,,0.1310744285583496,0.059415340423583984,0.5182933807373047,50.86678948246351,0.14536073239448993,0.2825932749025751
100,3333.3333333333335,74.03011438777057,156.57566662612493,13.20801233711265,67.49298089680809,,0.0216253399848938,0.16163688898086548,0.5053391754627228,82.54555223835436,0.16981542155548857,0.4585864013241909
102,3400.0,99.48556496880762,161.6543000623432,11.857256129389826,68.99784263166195,,-0.08292403817176819,0.2562428116798401,0.4785693883895874,62.168735093535574,0.35563560383470355,0.3453818616307532
104,3466.666666666667,132.18854698875444,162.82649643083874,10.693156245761442,66.38662171965049,,-0.1638225018978119,0.3068193793296814,0.4617865979671478,30.637949442084306,0.47683229701395957,0.1702108302338017
106,3533.333333333333,147.28706454950193,155.12382346855728,9.8584100491182,62.93722609880836,,-0.19653218984603882,0.3402920365333557,0.46379049122333527,7.836758919055342,0.5439582278780841,0.043537549550307454
108,3600.0,149.7249157365619,148.71785272208052,9.004550099117663,61.10788287385465,,-0.19198721647262573,0.35531753301620483,0.47023050487041473,1.007063014481389,0.5602690486787241,0.0055947945248966055
110,3666.6666666666665,144.40653574479998,139.70650155924864,8.289184628720355,60.98119721251255,,-0.1763516068458557,0.3580086827278137,0.4736156612634659,4.7000341855513454,0.5579862719359544,0.02611130103084081
112,3733.3333333333335,139.9998251316272,131.47667857909616,7.514666112452198,59.40933002520202,,-0.15539640188217163,0.353229820728302,0.4763529747724533,8.523146552531045,0.5490837224462317,0.04735081418072803
114,3800.0,138.0433268601438,125.9147170991205,7.15441689822769,59.94041707267748,,-0.12622031569480896,0.35072189569473267,0.4790611267089844,12.128609761023299,0.5261936097413417,0.06738116533901832
116,3866.6666666666665,137.75323540129273,151.23758339378108,6.182748250999802,60.192377134237454,,-0.11465317010879517,0.2637553811073303,0.48293937742710114,13.484347992488352,0.4104476300212998,0.07491304440271307
118,3933.333333333333,126.72201483460368,147.03817776852722,6.354000919910007,57.19877367726574,,-0.11937642097473145,0.2477089762687683,0.4868738502264023,20.316162933923536,0.39758294549484074,0.11286757185513076
120,4000.0,128.40845715928887,114.61735510985065,6.845635335729854,54.06438490681802,,-0.10687914490699768,0.29979395866394043,0.4888302832841873,13.791102049438223,0.45314821448010684,0.07661723360799012
122,4066.6666666666665,106.76695949921412,132.9803936729629,6.855274434402377,55.396511571373516,,-0.04453977942466736,0.18807870149612427,0.4980181008577347,26.213434173748766,0.2693728272994931,0.14563018985415982
124,4133.333333333333,113.74496943075779,133.00404082740886,6.526086436934984,55.92345072366546,,-0.04772156476974487,0.20036840438842773,0.5005870461463928,19.259071396651066,0.2763286379864471,0.10699484109250593
126,4200.0,102.97692841097513,131.93840369380678,6.402771456252091,57.85805936512779,,-0.0472068190574646,0.210168719291687,0.511642187833786,28.961475282831643,0.2787763256626247,0.16089708490462024
128,4266.666666666667,81.52911390281781,137.8778966901998,5.91041377983787,59.0299857444819,,0.25500768423080444,-6.514787673950195e-05,0.5168086588382721,56.34878278738199,0.3242988868889849,0.3130487932632333
130,4333.333333333333,77.88569732668164,146.49497638315225,6.256211926170493,59.792683712453744,,0.17179924249649048,-0.003675997257232666,0.5192113518714905,68.60927905647061,0.24813574497257823,0.38116266142483674
132,4400.0,65.56796685471063,136.34158208521384,7.025202760182287,62.24669606404735,,0.22467029094696045,0.00299680233001709,0.5216871798038483,70.77361523050321,0.31059835605132546,0.3931867512805734
134,4466.666666666667,107.89946226051121,98.667523600463,7.524007566218983,64.8331388257381,,0.07364159822463989,0.07627362012863159,0.522559404373169,9.231938660048215,0.060662210658215546,0.05128854811137897
136,4533.333333333333,130.00113804256068,97.59342816343042,9.041758806251876,64.95175503593309,,-0.12039050459861755,0.1264336109161377,0.5246434211730957,32.407709879130266,0.2359899672520222,0.18004283266183482
138,4600.0,97.59329830669503,119.59440449404332,9.906679861266856,65.25452704023081,,-0.060827434062957764,0.059940457344055176,0.5248953402042389,22.001106187348284,0.1370010081437144,0.12222836770749047
140,4666.666666666667,62.51146259664465,128.3801825653643,9.611523275136598,66.76944643088066,,0.15096324682235718,-0.011636495590209961,0.5246639251708984,65.86871996871965,0.2339541235249955,0.36593733315955357
142,4733.333333333333,66.12604434899328,129.65042694038064,9.057881594220795,68.4371865953491,,0.15069538354873657,-0.0973266065120697,0.5281389057636261,63.524382591387365,0.3134305142962036,0.3529132366188187
144,4800.0,66.74644400437899,135.14977339672564,8.976826667230798,70.3385894911819,,0.14631372690200806,-0.09680396318435669,0.5280175805091858,68.40332939234665,0.3047391118844884,0.38001849662414805
146,4866.666666666666,89.38848539191692,119.0478948017617,9.248776727305467,71.32673743327388,,0.11903363466262817,-0.15902695059776306,0.5283020734786987,29.659409409844784,0.30543539667645275,0.1647744967213599
148,4933.333333333334,80.60471205833515,104.71429353155075,10.715136209696492,73.36578995304775,,0.09657245874404907,-0.09221678972244263,0.5254457592964172,24.1095814732156,0.19554748681506354,0.1339421192956422
150,5000.0,79.48989069634166,108.23979723121418,12.092945062883992,76.27676745345308,,-0.07411372661590576,0.09169965982437134,0.521071046590805,28.749906534872522,0.19610857543871907,0.159721702971514
152,5066.666666666666,89.51731952174211,123.92106168552843,12.258182223160986,75.76090225543537,,0.056383728981018066,-0.029358386993408203,0.5181959271430969,34.40374216378632,0.0522059934811186,0.191131900909924
154,5133.333333333333,115.65890517849756,126.99642914248594,12.272191524194868,74.48875003009272,,-0.21186774969100952,0.09722071886062622,0.5157424807548523,11.337523963988374,0.36253411815501424,0.06298624424437986
156,5200.0,102.96755373525514,120.04322225945029,12.807870551322184,72.40044124221976,,0.09794527292251587,0.04755431413650513,0.5133185982704163,17.07566852419515,0.01979605930354888,0.0948648251344175
158,5266.666666666667,95.64269036501133,130.04827974726894,12.86538143602267,70.76607727248256,,0.11869150400161743,0.060272276401519775,0.5097948312759399,34.4055893822576,0.019896058789994984,0.19114216323476446
160,5333.333333333333,95.31186374603206,138.44301895031606,12.95260364453889,69.25442126679422,,0.0932227373123169,0.08412891626358032,0.5101338028907776,43.131155204284,0.053488906387318784,0.2396175289126889
162,5400.0,130.58262984098062,136.70408547803532,12.666901015704994,68.26277342083155,,0.1645621657371521,0.07646405696868896,0.5087514817714691,6.121455637054709,0.037512924526426045,0.03400808687252616
164,5466.666666666667,102.05804413970905,143.90684382742577,13.12592424143297,70.2303249095928,,0.08103448152542114,0.09722810983657837,0.506089985370636,41.84879968771672,0.07804907948724471,0.23249333159842622
166,5533.333333333333,145.60625815435733,137.94823855908328,13.27931053314917,72.64638439663754,,0.23705220222473145,-0.03783541917800903,0.5064032971858978,7.658019595274055,0.22106080383805357,0.042544553307078084
168,5600.0,146.00241194198261,166.72708442100242,13.505648528208056,74.27801967728684,,0.26616060733795166,-0.08674395084381104,0.5026146471500397,20.7246724790198,0.3001955825185205,0.11513706932788778
170,5666.666666666667,147.46308640599847,143.94167701133608,13.288194874192799,76.84464781819167,,0.2781698703765869,-0.10697811841964722,0.5003765225410461,3.521409394662385,0.332359246613906,0.019563385525902137
172,5733.333333333333,143.9904277985924,148.81010400871912,13.119850974986011,77.67999199175017,,0.2834179401397705,-0.12557357549667358,0.4963058978319168,4.819676210126715,0.3564653864412693,0.02677597894514842
174,5800.0,142.98863763524736,159.7327337158537,12.59500688941695,78.94110387356069,,0.28517258167266846,-0.15168049931526184,0.4906192719936371,16.74409608060634,0.38479671068525284,0.09302275600336855
176,5866.666666666666,159.45421953917105,156.69446684853997,11.810031368921392,78.94678370556612,,0.3035620450973511,-0.15874212980270386,0.48522473871707916,2.7597526906310748,0.41958292380190926,0.01533195939239486
178,5933.333333333334,124.19874333104968,152.7965223834498,11.337014022827795,77.79064683340442,,-0.10628533363342285,0.2524273991584778,0.48409247398376465,28.597779052400114,0.4142031273327837,0.15887655029111175
180,6000.0,141.93003639590063,120.41892197187991,10.411864507589302,78.04134300848645,,-0.05127054452896118,-0.11614614725112915,0.4831431955099106,21.511114424020718,0.044109233842361345,0.11950619124455955
182,6066.666666666666,157.53500233463848,148.36322617587982,8.862160309930626,77.87960179844778,,0.309478223323822,-0.16772162914276123,0.48071520030498505,9.17177615875866,0.45884272871068454,0.05095431199310367
184,6133.333333333333,157.52556536139153,146.68834089758502,8.193505754008287,78.9240999846573,,0.34346693754196167,-0.1760217845439911,0.4820738285779953,10.837224463806507,0.5173481071472962,0.060206802576702814
186,6200.0,154.09429565909375,151.3417317784594,7.898179318527714,79.14947837204485,,0.350688099861145,-0.1764068305492401,0.4828271120786667,2.752563880634341,0.5314673404677701,0.01529202155907967
188,6266.666666666667,150.72403072355354,150.94513308346023,7.574783900625269,80.70935799542808,,0.3558310866355896,-0.17599159479141235,0.48299145698547363,0.2211023599066948,0.5394988182195111,0.0012283464439260823
190,6333.333333333333,144.47594653791808,157.55862330944547,7.809225937818024,80.11128862809295,,0.36390775442123413,-0.180032879114151,0.4827233701944351,13.082676771527389,0.5450439035164525,0.0726815376195966
192,6400.0,141.8396363939461,156.60299802756577,7.782446222753955,80.19197307745036,,0.36633938550949097,-0.1733958125114441,0.4821598529815674,14.763361633619667,0.5473109583170047,0.08201867574233149
194,6466.666666666667,138.44894560419462,156.08074667971647,7.607170596398963,81.19715910428936,,0.3645765781402588,-0.16385698318481445,0.483715683221817,17.63180107552185,0.5447032236305096,0.09795445041956582
196,6533.333333333333,135.92551569929333,155.85390633029766,7.66274441940974,83.51467491791527,,0.3667830228805542,-0.16343295574188232,0.48235106468200684,19.928390631004333,0.5431290174899676,0.1107132812833574
198,6600.0,131.89436958578173,156.22994230961433,7.659695722153106,85.36851599211985,,0.3678712844848633,-0.16041702032089233,0.48213991522789,24.3355727238326,0.5356255612289065,0.13519762624351445
200,6666.666666666667,126.36618142973342,151.85237555259798,7.380489512664274,85.8850722721216,,0.37950456142425537,-0.1632947325706482,0.4824185371398926,25.48619412286456,0.5377039940460105,0.14158996734924756
202,6733.333333333333,123.19018397422965,152.87867102721415,7.411153620201409,85.47036188452287,,0.37991732358932495,-0.15941846370697021,0.4838181734085083,29.6884870529845,0.5343774593201174,0.16493603918324723
204,6800.0,118.96564289591653,152.76707985674807,6.528979599129997,86.96480065172689,,0.379094660282135,-0.1592257022857666,0.4950445890426636,33.80143696083154,0.5326677703566244,0.18778576089350854
206,6866.666666666666,113.26992564760003,148.41773357588505,6.47439933066924,85.51751302348674,,0.37692922353744507,-0.1433836817741394,0.49758702516555786,35.14780792828502,0.5178644903130348,0.19526559960158343
208,6933.333333333334,107.30467889185965,145.6695334832606,6.309070913860526,83.986712967092,,0.36892104148864746,-0.12528866529464722,0.5031880736351013,38.364854591400956,0.4993802288007327,0.21313808106333865
210,7000.0,100.50838248471183,142.12805779398215,5.990773731341194,84.02230759884615,,0.3606381416320801,-0.08628597855567932,0.5054512619972229,41.61967530927032,0.46977859563498575,0.23122041838483512
212,7066.666666666666,103.06195007279402,146.1448995720747,6.470089189009118,82.73081710283111,,0.34124886989593506,-0.07007330656051636,0.5082972347736359,43.08294949928069,0.4378738383751593,0.23934971944044825
214,7133.333333333333,88.7760336673223,145.64403001197942,7.473278345000205,81.26753682413634,,0.3279639482498169,-0.049983978271484375,0.5071327090263367,56.86799634465713,0.4165317887274179,0.31593331302587296
216,7200.0,85.09418488811666,144.68974983324856,7.4758053002823885,77.88268493158859,,0.31757068634033203,-0.034708380699157715,0.5107759833335876,59.5955649451319,0.39666021696635184,0.3310864719173994
218,7266.666666666667,83.31959642227685,141.18385726175725,7.421407500671382,79.07059904055595,,0.29584741592407227,-0.024104773998260498,0.5135551393032074,57.86426083948041,0.366164198612815,0.32146811577489115
220,7333.333333333333,88.0722969555131,137.72857939304552,7.392337195571957,77.61879919178914,,0.2692573666572571,-0.02246922254562378,0.5198071002960205,49.656282437532425,0.332642785983226,0.27586823576406905
222,7399.999999999999,85.86524183622535,132.0258339595152,7.538426125639229,78.60552248062967,,0.2534504532814026,-0.009033739566802979,0.5211913883686066,46.16059212328986,0.30849558245374104,0.256447734018277
224,7466.666666666667,85.21133613361799,125.85132370403436,8.115571747005417,81.99593797104234,,0.2422579526901245,-0.007611870765686035,0.519540011882782,40.639987570416366,0.2902711241454864,0.22577770872453537
226,7533.333333333333,72.10615712971465,148.43069342987883,8.231185973427582,82.1319340195443,,0.22088581323623657,-0.1001649796962738,0.5222252607345581,76.32453630016418,0.35326381200054807,0.4240252016675788
228,7600.0,66.70755431300475,142.4621645446258,9.392946633199498,81.07164110090164,,0.20429587364196777,-0.097654789686203,0.5225525498390198,75.75461023162106,0.3339520778494614,0.4208589457312281
230,7666.666666666667,63.62448339697039,130.62163902720323,10.255060726705677,79.8324979602506,,0.18768590688705444,-0.08081227540969849,0.522270917892456,66.99715563023284,0.29045444183886754,0.37220642016796024
232,7733.333333333333,63.249292481452606,102.8129246053366,10.879335859699529,77.45782384880866,,0.16879117488861084,0.03866499662399292,0.5223850905895233,39.563632123884,0.17977317238234325,0.2197979562438
234,7800.0,60.49398295212952,103.37719132259981,11.234424098124302,74.52089485877976,,0.17013347148895264,-0.01095736026763916,0.522188812494278,42.88320837047029,0.20383438129694348,0.23824004650261274
236,7866.666666666666,63.096582871108055,107.55661884375552,11.121225664468783,71.86403630967966,,0.14713281393051147,-0.024187803268432617,0.5192565321922302,44.46003597264746,0.19035687909087695,0.24700019984804145
238,7933.333333333334,62.81689261713609,109.35883098612659,11.463688941950892,70.08902951004399,,0.04630047082901001,0.07470250129699707,0.5165790319442749,46.5419383689905,0.09202278092774809,0.25856632427216947
240,8000.0,93.83547148993281,119.30909660401717,11.444640667649798,69.53736485421567,,-0.16085457801818848,0.11120551824569702,0.5151694118976593,25.473625114084356,0.28840835534924125,0.14152013952269088
242,8066.666666666666,119.56366895778386,129.44959201118002,11.84279022861444,69.14342868251387,,-0.24806171655654907,0.1145743727684021,0.5115670561790466,9.885923053396155,0.3822706513152206,0.05492179474108975
244,8133.333333333333,117.13912639901714,145.65186644542158,12.319811826099087,68.50224086410064,,-0.23897090554237366,0.08382236957550049,0.5082486569881439,28.51274004640443,0.3491764792341654,0.1584041113689135
246,8200.0,110.2591288800291,154.73401297705777,11.914291730060492,67.91124856865012,,-0.20610183477401733,0.09198886156082153,0.5037417113780975,44.47488409702868,0.31961009013583175,0.2470826894279371
248,8266.666666666666,98.97866705426195,156.4245854776945,11.50129953652609,69.10905100093532,,-0.16753464937210083,0.11512523889541626,0.49769875407218933,57.44591842343256,0.29845701238776917,0.319143991241292
250,8333.333333333334,77.48633798273391,157.38132253153353,11.857541413660805,69.07079759501896,,-0.06122756004333496,0.14573389291763306,0.4932639002799988,79.89498454879961,0.21691859522416534,0.44386102527110893
252,8400.0,76.05795565341809,157.35111952482856,12.010085454702725,67.91966157648058,,-0.025177419185638428,0.1768171787261963,0.493686705827713,81.29316387141047,0.2175321114356211,0.45162868817450263
254,8466.666666666666,77.60809435169823,157.48277724526974,12.04785803472856,67.03904620280866,,-0.030224382877349854,0.19610148668289185,0.4948253184556961,79.87468289357152,0.24225189925159812,0.44374823829761956
256,8533.333333333334,79.67787325235115,154.17082801631025,12.037190905159475,67.90949787363014,,-0.03717303276062012,0.2142356038093567,0.49537211656570435,74.4929547639591,0.2666508035213756,0.4138497486886617
258,8600.0,87.85162042761307,155.98572016216542,11.659671023784291,66.74086055647655,,-0.0748593807220459,0.2346845269203186,0.4889431744813919,68.13409973455235,0.3237752863393288,0.37852277630306863
260,8666.666666666666,94.70078133211916,156.76337887007193,11.245539888937365,66.92478408944712,,-0.10130113363265991,0.2484622597694397,0.4808170348405838,62.06259753795277,0.36066316501180357,0.344792208544182
262,8733.333333333332,105.02396872856762,159.92948457341234,10.58657457881639,66.71779823777973,,-0.11480310559272766,0.25935906171798706,0.4741455614566803,54.905515844844714,0.39005772252313464,0.3050306435824706
264,8800.0,115.01008117006091,162.5870803810889,10.280772739282611,65.1377255933142,,-0.1293812394142151,0.2721295952796936,0.4694055765867233,47.57699921102798,0.41636489280162586,0.26431666228348877
266,8866.666666666668,127.87181293370828,162.40877543729215,9.963307367236158,62.710448467545845,,-0.15953105688095093,0.28629744052886963,0.46677424013614655,34.536962503583865,0.4639754137875972,0.19187201390879924
268,8933.333333333334,139.17797545553546,162.1101327829774,9.443244765199424,61.33742277791069,,-0.17831087112426758,0.29643821716308594,0.4635726511478424,22.932157327441928,0.49636366208810767,0.12740087404134404
270,9000.0,148.95660521958374,160.78371088633227,8.162202012976145,59.27492301154487,,-0.18936657905578613,0.30494701862335205,0.4611820578575134,11.827105666748537,0.5238327682752134,0.06570614259304743
272,9066.666666666666,151.1244435792663,158.8508403320454,7.744082651390722,60.37891351393339,,-0.19919046759605408,0.3109681010246277,0.46320678293704987,7.726396752779095,0.5402428294483181,0.04292442640432831
274,9133.333333333332,154.3993508356775,174.065609510802,7.125269939525771,60.317822385192244,,-0.1855972707271576,0.18631643056869507,0.46473468840122223,19.66625867512451,0.39427678203725114,0.10925699263958061
276,9200.0,157.2414771249781,158.13277729589845,6.5756470485180225,59.551725067964,,-0.20085081458091736,0.30335533618927,0.4653231352567673,0.8913001709203456,0.5276805978041914,0.004951667616224143
278,9266.666666666666,151.63064562263625,150.63678769375335,6.157258536116674,58.98517530399434,,-0.20696312189102173,0.33525216579437256,0.4658278673887253,0.9938579288829033,0.5677617261531436,0.005521432938238351
280,9333.333333333334,151.35997839893037,147.5583512721906,5.4169636235452385,57.905070255928706,,-0.20097818970680237,0.3500552177429199,0.47089655697345734,3.80162712673976,0.5790289834223613,0.021120150704109778
282,9400.0,146.79688960716203,145.82633003200397,5.239690025519833,57.10310965126574,,-0.18983939290046692,0.35822606086730957,0.4745330810546875,0.9705595751580631,0.5721844429465858,0.005391997639767017
